"","Diversity","Year","Country","Index","Measurement"
"1062",30,2009,"Mongolia","SpeciesNumber","Calories"
"1072",35,2009,"Montenegro","SpeciesNumber","Calories"
"1082",39,2009,"Morocco","SpeciesNumber","Calories"
"1092",32,2009,"Mozambique","SpeciesNumber","Calories"
"1103",32,2009,"Myanmar","SpeciesNumber","Calories"
"1113",34,2009,"Namibia","SpeciesNumber","Calories"
"1122",30,2009,"Nepal","SpeciesNumber","Calories"
"1132",42,2009,"Netherlands","SpeciesNumber","Calories"
"1142",44,2009,"New Caledonia","SpeciesNumber","Calories"
"1152",43,2009,"New Zealand","SpeciesNumber","Calories"
"1162",31,2009,"Nicaragua","SpeciesNumber","Calories"
"1172",28,2009,"Niger","SpeciesNumber","Calories"
"1182",32,2009,"Nigeria","SpeciesNumber","Calories"
"1192",41,2009,"Norway","SpeciesNumber","Calories"
"1202",34,2009,"Occupied Palestinian Territory","SpeciesNumber","Calories"
"1213",34,2009,"Pakistan","SpeciesNumber","Calories"
"1222",38,2009,"Panama","SpeciesNumber","Calories"
"1232",39,2009,"Paraguay","SpeciesNumber","Calories"
"1242",38,2009,"Peru","SpeciesNumber","Calories"
"1252",35,2009,"Philippines","SpeciesNumber","Calories"
"1262",40,2009,"Poland","SpeciesNumber","Calories"
"1272",38,2009,"Portugal","SpeciesNumber","Calories"
"1282",40,2009,"Republic of Korea","SpeciesNumber","Calories"
"1292",28,2009,"Republic of Moldova","SpeciesNumber","Calories"
"1302",34,2009,"Romania","SpeciesNumber","Calories"
"1313",36,2009,"Russian Federation","SpeciesNumber","Calories"
"1322",27,2009,"Rwanda","SpeciesNumber","Calories"
"1332",37,2009,"Saint Kitts and Nevis","SpeciesNumber","Calories"
"1342",38,2009,"Saint Lucia","SpeciesNumber","Calories"
"1352",38,2009,"Saint Vincent and the Grenadines","SpeciesNumber","Calories"
"1362",26,2009,"Samoa","SpeciesNumber","Calories"
"1372",32,2009,"Sao Tome and Principe","SpeciesNumber","Calories"
"1382",39,2009,"Saudi Arabia","SpeciesNumber","Calories"
"1392",36,2009,"Senegal","SpeciesNumber","Calories"
"1402",33,2009,"Serbia","SpeciesNumber","Calories"
"1413",34,2009,"Sierra Leone","SpeciesNumber","Calories"
"1422",40,2009,"Slovakia","SpeciesNumber","Calories"
"1432",40,2009,"Slovenia","SpeciesNumber","Calories"
"1442",25,2009,"Solomon Islands","SpeciesNumber","Calories"
"1452",25,2009,"Somalia","SpeciesNumber","Calories"
"1462",41,2009,"South Africa","SpeciesNumber","Calories"
"1472",41,2009,"Spain","SpeciesNumber","Calories"
"1482",36,2009,"Sri Lanka","SpeciesNumber","Calories"
"1492",37,2009,"Sudan (former)","SpeciesNumber","Calories"
"1502",33,2009,"Suriname","SpeciesNumber","Calories"
"1513",40,2009,"Swaziland","SpeciesNumber","Calories"
"1522",41,2009,"Sweden","SpeciesNumber","Calories"
"1532",42,2009,"Switzerland","SpeciesNumber","Calories"
"1542",37,2009,"Syrian Arab Republic","SpeciesNumber","Calories"
"1552",26,2009,"Tajikistan","SpeciesNumber","Calories"
"1562",38,2009,"Thailand","SpeciesNumber","Calories"
"1572",36,2009,"The former Yugoslav Republic of Macedonia","SpeciesNumber","Calories"
"1582",22,2009,"Timor-Leste","SpeciesNumber","Calories"
"1592",37,2009,"Togo","SpeciesNumber","Calories"
"1602",39,2009,"Trinidad and Tobago","SpeciesNumber","Calories"
"1613",41,2009,"Tunisia","SpeciesNumber","Calories"
"1622",37,2009,"Turkey","SpeciesNumber","Calories"
"1632",19,2009,"Turkmenistan","SpeciesNumber","Calories"
"1642",30,2009,"Uganda","SpeciesNumber","Calories"
"1652",35,2009,"Ukraine","SpeciesNumber","Calories"
"1662",39,2009,"United Arab Emirates","SpeciesNumber","Calories"
"1672",43,2009,"United Kingdom","SpeciesNumber","Calories"
"1682",36,2009,"United Republic of Tanzania","SpeciesNumber","Calories"
"1692",45,2009,"United States of America","SpeciesNumber","Calories"
"1702",38,2009,"Uruguay","SpeciesNumber","Calories"
"1713",25,2009,"Uzbekistan","SpeciesNumber","Calories"
"1722",28,2009,"Vanuatu","SpeciesNumber","Calories"
"1732",40,2009,"Venezuela (Bolivarian Republic of)","SpeciesNumber","Calories"
"1742",31,2009,"Viet Nam","SpeciesNumber","Calories"
"1752",36,2009,"Yemen","SpeciesNumber","Calories"
"1762",31,2009,"Zambia","SpeciesNumber","Calories"
"1772",36,2009,"Zimbabwe","SpeciesNumber","Calories"
"1782",27,2010,"Afghanistan","SpeciesNumber","Calories"
"1792",34,2010,"Albania","SpeciesNumber","Calories"
"1802",35,2010,"Algeria","SpeciesNumber","Calories"
"1813",30,2010,"Angola","SpeciesNumber","Calories"
"1822",38,2010,"Antigua and Barbuda","SpeciesNumber","Calories"
"1832",39,2010,"Argentina","SpeciesNumber","Calories"
"1842",31,2010,"Armenia","SpeciesNumber","Calories"
"1852",43,2010,"Australia","SpeciesNumber","Calories"
"1862",40,2010,"Austria","SpeciesNumber","Calories"
"1872",27,2010,"Azerbaijan","SpeciesNumber","Calories"
"1882",40,2010,"Bahamas","SpeciesNumber","Calories"
"1892",29,2010,"Bangladesh","SpeciesNumber","Calories"
"1902",42,2010,"Barbados","SpeciesNumber","Calories"
"1913",33,2010,"Belarus","SpeciesNumber","Calories"
"1922",37,2010,"Belgium","SpeciesNumber","Calories"
"1932",35,2010,"Belize","SpeciesNumber","Calories"
"1942",37,2010,"Benin","SpeciesNumber","Calories"
"1952",29,2010,"Bermuda","SpeciesNumber","Calories"
"1962",36,2010,"Bolivia (Plurinational State of)","SpeciesNumber","Calories"
"1972",33,2010,"Bosnia and Herzegovina","SpeciesNumber","Calories"
"1982",37,2010,"Botswana","SpeciesNumber","Calories"
"1992",39,2010,"Brazil","SpeciesNumber","Calories"
"2002",39,2010,"Brunei Darussalam","SpeciesNumber","Calories"
"2013",35,2010,"Bulgaria","SpeciesNumber","Calories"
"2022",28,2010,"Burkina Faso","SpeciesNumber","Calories"
"2032",35,2010,"Cabo Verde","SpeciesNumber","Calories"
"2042",25,2010,"Cambodia","SpeciesNumber","Calories"
"2052",36,2010,"Cameroon","SpeciesNumber","Calories"
"2062",46,2010,"Canada","SpeciesNumber","Calories"
"2072",27,2010,"Central African Republic","SpeciesNumber","Calories"
"2082",24,2010,"Chad","SpeciesNumber","Calories"
"2092",36,2010,"Chile","SpeciesNumber","Calories"
"2103",43,2010,"China, Hong Kong SAR","SpeciesNumber","Calories"
"2113",40,2010,"China, Macao SAR","SpeciesNumber","Calories"
"2122",44,2010,"China, mainland","SpeciesNumber","Calories"
"2132",45,2010,"China, Taiwan Province of","SpeciesNumber","Calories"
"2142",39,2010,"Colombia","SpeciesNumber","Calories"
"2152",30,2010,"Congo","SpeciesNumber","Calories"
"2162",39,2010,"Costa Rica","SpeciesNumber","Calories"
"2172",36,2010,"Croatia","SpeciesNumber","Calories"
"2182",32,2010,"Cuba","SpeciesNumber","Calories"
"2192",39,2010,"Cyprus","SpeciesNumber","Calories"
"2202",38,2010,"Czech Republic","SpeciesNumber","Calories"
"2213",23,2010,"Democratic People's Republic of Korea","SpeciesNumber","Calories"
"2222",40,2010,"Denmark","SpeciesNumber","Calories"
"2232",37,2010,"Djibouti","SpeciesNumber","Calories"
"2242",39,2010,"Dominica","SpeciesNumber","Calories"
"2252",37,2010,"Dominican Republic","SpeciesNumber","Calories"
"2262",34,2010,"Ecuador","SpeciesNumber","Calories"
"2272",37,2010,"Egypt","SpeciesNumber","Calories"
"2282",35,2010,"El Salvador","SpeciesNumber","Calories"
"2292",37,2010,"Estonia","SpeciesNumber","Calories"
"2302",32,2010,"Ethiopia","SpeciesNumber","Calories"
"2313",38,2010,"Fiji","SpeciesNumber","Calories"
"2322",36,2010,"Finland","SpeciesNumber","Calories"
"2332",42,2010,"France","SpeciesNumber","Calories"
"2342",36,2010,"French Polynesia","SpeciesNumber","Calories"
"2352",33,2010,"Gabon","SpeciesNumber","Calories"
"2362",28,2010,"Gambia","SpeciesNumber","Calories"
"2372",29,2010,"Georgia","SpeciesNumber","Calories"
"2382",43,2010,"Germany","SpeciesNumber","Calories"
"2392",35,2010,"Ghana","SpeciesNumber","Calories"
"2402",39,2010,"Greece","SpeciesNumber","Calories"
"2413",42,2010,"Grenada","SpeciesNumber","Calories"
"2422",36,2010,"Guatemala","SpeciesNumber","Calories"
"2432",31,2010,"Guinea","SpeciesNumber","Calories"
"2442",32,2010,"Guinea-Bissau","SpeciesNumber","Calories"
"2452",39,2010,"Guyana","SpeciesNumber","Calories"
"2462",34,2010,"Haiti","SpeciesNumber","Calories"
"2472",35,2010,"Honduras","SpeciesNumber","Calories"
"2482",37,2010,"Hungary","SpeciesNumber","Calories"
"2492",38,2010,"Iceland","SpeciesNumber","Calories"
"2502",39,2010,"India","SpeciesNumber","Calories"
"2513",30,2010,"Indonesia","SpeciesNumber","Calories"
"2522",34,2010,"Iran (Islamic Republic of)","SpeciesNumber","Calories"
"2532",31,2010,"Iraq","SpeciesNumber","Calories"
"2542",43,2010,"Ireland","SpeciesNumber","Calories"
"2552",39,2010,"Israel","SpeciesNumber","Calories"
"2562",40,2010,"Italy","SpeciesNumber","Calories"
"2572",38,2010,"Ivory Coast","SpeciesNumber","Calories"
"2582",36,2010,"Jamaica","SpeciesNumber","Calories"
"2592",44,2010,"Japan","SpeciesNumber","Calories"
"2602",36,2010,"Jordan","SpeciesNumber","Calories"
"2613",33,2010,"Kazakhstan","SpeciesNumber","Calories"
"2622",36,2010,"Kenya","SpeciesNumber","Calories"
"2632",20,2010,"Kiribati","SpeciesNumber","Calories"
"2642",35,2010,"Kuwait","SpeciesNumber","Calories"
"2652",32,2010,"Kyrgyzstan","SpeciesNumber","Calories"
"2662",29,2010,"Lao People's Democratic Republic","SpeciesNumber","Calories"
"2672",35,2010,"Latvia","SpeciesNumber","Calories"
"2682",37,2010,"Lebanon","SpeciesNumber","Calories"
"2692",23,2010,"Lesotho","SpeciesNumber","Calories"
"2702",27,2010,"Liberia","SpeciesNumber","Calories"
"2713",35,2010,"Libya","SpeciesNumber","Calories"
"2722",37,2010,"Lithuania","SpeciesNumber","Calories"
"2732",38,2010,"Luxembourg","SpeciesNumber","Calories"
"2742",35,2010,"Madagascar","SpeciesNumber","Calories"
"2752",29,2010,"Malawi","SpeciesNumber","Calories"
"2762",40,2010,"Malaysia","SpeciesNumber","Calories"
"2772",42,2010,"Maldives","SpeciesNumber","Calories"
"2782",30,2010,"Mali","SpeciesNumber","Calories"
"2792",39,2010,"Malta","SpeciesNumber","Calories"
"2802",27,2010,"Mauritania","SpeciesNumber","Calories"
"2813",43,2010,"Mauritius","SpeciesNumber","Calories"
"2822",41,2010,"Mexico","SpeciesNumber","Calories"
"2832",30,2010,"Mongolia","SpeciesNumber","Calories"
"2842",34,2010,"Montenegro","SpeciesNumber","Calories"
"2852",40,2010,"Morocco","SpeciesNumber","Calories"
"2862",34,2010,"Mozambique","SpeciesNumber","Calories"
"2872",31,2010,"Myanmar","SpeciesNumber","Calories"
"2882",36,2010,"Namibia","SpeciesNumber","Calories"
"2892",31,2010,"Nepal","SpeciesNumber","Calories"
"2902",41,2010,"Netherlands","SpeciesNumber","Calories"
"2913",44,2010,"New Caledonia","SpeciesNumber","Calories"
"2922",40,2010,"New Zealand","SpeciesNumber","Calories"
"2932",30,2010,"Nicaragua","SpeciesNumber","Calories"
"2942",30,2010,"Niger","SpeciesNumber","Calories"
"2952",33,2010,"Nigeria","SpeciesNumber","Calories"
"2962",40,2010,"Norway","SpeciesNumber","Calories"
"2972",31,2010,"Occupied Palestinian Territory","SpeciesNumber","Calories"
"2982",34,2010,"Pakistan","SpeciesNumber","Calories"
"2992",38,2010,"Panama","SpeciesNumber","Calories"
"3002",39,2010,"Paraguay","SpeciesNumber","Calories"
"3013",39,2010,"Peru","SpeciesNumber","Calories"
"3022",37,2010,"Philippines","SpeciesNumber","Calories"
"3032",41,2010,"Poland","SpeciesNumber","Calories"
"3042",36,2010,"Portugal","SpeciesNumber","Calories"
"3052",40,2010,"Republic of Korea","SpeciesNumber","Calories"
"3062",29,2010,"Republic of Moldova","SpeciesNumber","Calories"
"3072",34,2010,"Romania","SpeciesNumber","Calories"
"3082",39,2010,"Russian Federation","SpeciesNumber","Calories"
"3092",28,2010,"Rwanda","SpeciesNumber","Calories"
"3103",34,2010,"Saint Kitts and Nevis","SpeciesNumber","Calories"
"3113",37,2010,"Saint Lucia","SpeciesNumber","Calories"
"3122",38,2010,"Saint Vincent and the Grenadines","SpeciesNumber","Calories"
"3132",27,2010,"Samoa","SpeciesNumber","Calories"
"3142",30,2010,"Sao Tome and Principe","SpeciesNumber","Calories"
"3152",43,2010,"Saudi Arabia","SpeciesNumber","Calories"
"3162",35,2010,"Senegal","SpeciesNumber","Calories"
"3172",32,2010,"Serbia","SpeciesNumber","Calories"
"3182",32,2010,"Sierra Leone","SpeciesNumber","Calories"
"3192",39,2010,"Slovakia","SpeciesNumber","Calories"
"3202",39,2010,"Slovenia","SpeciesNumber","Calories"
"3213",24,2010,"Solomon Islands","SpeciesNumber","Calories"
"3222",24,2010,"Somalia","SpeciesNumber","Calories"
"3232",40,2010,"South Africa","SpeciesNumber","Calories"
"3242",41,2010,"Spain","SpeciesNumber","Calories"
"3252",37,2010,"Sri Lanka","SpeciesNumber","Calories"
"3262",37,2010,"Sudan (former)","SpeciesNumber","Calories"
"3272",37,2010,"Suriname","SpeciesNumber","Calories"
"3282",40,2010,"Swaziland","SpeciesNumber","Calories"
"3292",42,2010,"Sweden","SpeciesNumber","Calories"
"3302",42,2010,"Switzerland","SpeciesNumber","Calories"
"3313",37,2010,"Syrian Arab Republic","SpeciesNumber","Calories"
"3322",26,2010,"Tajikistan","SpeciesNumber","Calories"
"3332",38,2010,"Thailand","SpeciesNumber","Calories"
"3342",37,2010,"The former Yugoslav Republic of Macedonia","SpeciesNumber","Calories"
"3352",22,2010,"Timor-Leste","SpeciesNumber","Calories"
"3362",36,2010,"Togo","SpeciesNumber","Calories"
"3372",39,2010,"Trinidad and Tobago","SpeciesNumber","Calories"
"3382",40,2010,"Tunisia","SpeciesNumber","Calories"
"3392",37,2010,"Turkey","SpeciesNumber","Calories"
"3402",19,2010,"Turkmenistan","SpeciesNumber","Calories"
"3413",29,2010,"Uganda","SpeciesNumber","Calories"
"3422",31,2010,"Ukraine","SpeciesNumber","Calories"
"3432",36,2010,"United Arab Emirates","SpeciesNumber","Calories"
"3442",43,2010,"United Kingdom","SpeciesNumber","Calories"
"3452",38,2010,"United Republic of Tanzania","SpeciesNumber","Calories"
"3462",45,2010,"United States of America","SpeciesNumber","Calories"
"3472",39,2010,"Uruguay","SpeciesNumber","Calories"
"3482",24,2010,"Uzbekistan","SpeciesNumber","Calories"
"3492",26,2010,"Vanuatu","SpeciesNumber","Calories"
"3502",38,2010,"Venezuela (Bolivarian Republic of)","SpeciesNumber","Calories"
"3513",32,2010,"Viet Nam","SpeciesNumber","Calories"
"3522",35,2010,"Yemen","SpeciesNumber","Calories"
"3532",31,2010,"Zambia","SpeciesNumber","Calories"
"3542",36,2010,"Zimbabwe","SpeciesNumber","Calories"
"3552",28,2011,"Afghanistan","SpeciesNumber","Calories"
"3562",32,2011,"Albania","SpeciesNumber","Calories"
"3572",35,2011,"Algeria","SpeciesNumber","Calories"
"3582",30,2011,"Angola","SpeciesNumber","Calories"
"3592",42,2011,"Antigua and Barbuda","SpeciesNumber","Calories"
"3602",40,2011,"Argentina","SpeciesNumber","Calories"
"3613",29,2011,"Armenia","SpeciesNumber","Calories"
"3622",43,2011,"Australia","SpeciesNumber","Calories"
"3632",38,2011,"Austria","SpeciesNumber","Calories"
"3642",27,2011,"Azerbaijan","SpeciesNumber","Calories"
"3652",38,2011,"Bahamas","SpeciesNumber","Calories"
"3662",29,2011,"Bangladesh","SpeciesNumber","Calories"
"3672",42,2011,"Barbados","SpeciesNumber","Calories"
"3682",33,2011,"Belarus","SpeciesNumber","Calories"
"3692",38,2011,"Belgium","SpeciesNumber","Calories"
"3702",36,2011,"Belize","SpeciesNumber","Calories"
"3713",36,2011,"Benin","SpeciesNumber","Calories"
"3722",30,2011,"Bermuda","SpeciesNumber","Calories"
"3732",36,2011,"Bolivia (Plurinational State of)","SpeciesNumber","Calories"
"3742",34,2011,"Bosnia and Herzegovina","SpeciesNumber","Calories"
"3752",40,2011,"Botswana","SpeciesNumber","Calories"
"3762",39,2011,"Brazil","SpeciesNumber","Calories"
"3772",40,2011,"Brunei Darussalam","SpeciesNumber","Calories"
"3782",37,2011,"Bulgaria","SpeciesNumber","Calories"
"3792",28,2011,"Burkina Faso","SpeciesNumber","Calories"
"3802",35,2011,"Cabo Verde","SpeciesNumber","Calories"
"3813",27,2011,"Cambodia","SpeciesNumber","Calories"
"3822",35,2011,"Cameroon","SpeciesNumber","Calories"
"3832",46,2011,"Canada","SpeciesNumber","Calories"
"3842",27,2011,"Central African Republic","SpeciesNumber","Calories"
"3852",25,2011,"Chad","SpeciesNumber","Calories"
"3862",36,2011,"Chile","SpeciesNumber","Calories"
"3872",43,2011,"China, Hong Kong SAR","SpeciesNumber","Calories"
"3882",38,2011,"China, Macao SAR","SpeciesNumber","Calories"
"3892",46,2011,"China, mainland","SpeciesNumber","Calories"
"3902",44,2011,"China, Taiwan Province of","SpeciesNumber","Calories"
"3913",39,2011,"Colombia","SpeciesNumber","Calories"
"3922",33,2011,"Congo","SpeciesNumber","Calories"
"3932",39,2011,"Costa Rica","SpeciesNumber","Calories"
"3942",38,2011,"Croatia","SpeciesNumber","Calories"
"3952",30,2011,"Cuba","SpeciesNumber","Calories"
"3962",41,2011,"Cyprus","SpeciesNumber","Calories"
"3972",39,2011,"Czech Republic","SpeciesNumber","Calories"
"3982",22,2011,"Democratic People's Republic of Korea","SpeciesNumber","Calories"
"3992",38,2011,"Denmark","SpeciesNumber","Calories"
"4002",38,2011,"Djibouti","SpeciesNumber","Calories"
"4013",39,2011,"Dominica","SpeciesNumber","Calories"
"4022",37,2011,"Dominican Republic","SpeciesNumber","Calories"
"4032",35,2011,"Ecuador","SpeciesNumber","Calories"
"4042",38,2011,"Egypt","SpeciesNumber","Calories"
"4052",35,2011,"El Salvador","SpeciesNumber","Calories"
"4062",35,2011,"Estonia","SpeciesNumber","Calories"
"4072",35,2011,"Ethiopia","SpeciesNumber","Calories"
"4082",39,2011,"Fiji","SpeciesNumber","Calories"
"4092",37,2011,"Finland","SpeciesNumber","Calories"
"4103",41,2011,"France","SpeciesNumber","Calories"
"4113",38,2011,"French Polynesia","SpeciesNumber","Calories"
"4122",33,2011,"Gabon","SpeciesNumber","Calories"
"4132",28,2011,"Gambia","SpeciesNumber","Calories"
"4142",28,2011,"Georgia","SpeciesNumber","Calories"
"4152",42,2011,"Germany","SpeciesNumber","Calories"
"4162",36,2011,"Ghana","SpeciesNumber","Calories"
"4172",39,2011,"Greece","SpeciesNumber","Calories"
"4182",43,2011,"Grenada","SpeciesNumber","Calories"
"4192",36,2011,"Guatemala","SpeciesNumber","Calories"
"4202",31,2011,"Guinea","SpeciesNumber","Calories"
"4213",33,2011,"Guinea-Bissau","SpeciesNumber","Calories"
"4222",35,2011,"Guyana","SpeciesNumber","Calories"
"4232",33,2011,"Haiti","SpeciesNumber","Calories"
"4242",36,2011,"Honduras","SpeciesNumber","Calories"
"4252",39,2011,"Hungary","SpeciesNumber","Calories"
"4262",39,2011,"Iceland","SpeciesNumber","Calories"
"4272",39,2011,"India","SpeciesNumber","Calories"
"4282",33,2011,"Indonesia","SpeciesNumber","Calories"
"4292",34,2011,"Iran (Islamic Republic of)","SpeciesNumber","Calories"
"4302",30,2011,"Iraq","SpeciesNumber","Calories"
"4313",41,2011,"Ireland","SpeciesNumber","Calories"
"4322",39,2011,"Israel","SpeciesNumber","Calories"
"4332",38,2011,"Italy","SpeciesNumber","Calories"
"4342",40,2011,"Ivory Coast","SpeciesNumber","Calories"
"4352",35,2011,"Jamaica","SpeciesNumber","Calories"
"4362",44,2011,"Japan","SpeciesNumber","Calories"
"4372",38,2011,"Jordan","SpeciesNumber","Calories"
"4382",34,2011,"Kazakhstan","SpeciesNumber","Calories"
"4392",40,2011,"Kenya","SpeciesNumber","Calories"
"4402",21,2011,"Kiribati","SpeciesNumber","Calories"
"4413",36,2011,"Kuwait","SpeciesNumber","Calories"
"4422",34,2011,"Kyrgyzstan","SpeciesNumber","Calories"
"4432",29,2011,"Lao People's Democratic Republic","SpeciesNumber","Calories"
"4442",37,2011,"Latvia","SpeciesNumber","Calories"
"4452",40,2011,"Lebanon","SpeciesNumber","Calories"
"4462",23,2011,"Lesotho","SpeciesNumber","Calories"
"4472",27,2011,"Liberia","SpeciesNumber","Calories"
"4482",35,2011,"Libya","SpeciesNumber","Calories"
"4492",37,2011,"Lithuania","SpeciesNumber","Calories"
"4502",38,2011,"Luxembourg","SpeciesNumber","Calories"
"4513",36,2011,"Madagascar","SpeciesNumber","Calories"
"4522",28,2011,"Malawi","SpeciesNumber","Calories"
"4532",41,2011,"Malaysia","SpeciesNumber","Calories"
"4542",42,2011,"Maldives","SpeciesNumber","Calories"
"4552",30,2011,"Mali","SpeciesNumber","Calories"
"4562",40,2011,"Malta","SpeciesNumber","Calories"
"4572",30,2011,"Mauritania","SpeciesNumber","Calories"
"4582",43,2011,"Mauritius","SpeciesNumber","Calories"
"4592",41,2011,"Mexico","SpeciesNumber","Calories"
"4602",29,2011,"Mongolia","SpeciesNumber","Calories"
"4613",35,2011,"Montenegro","SpeciesNumber","Calories"
"4622",37,2011,"Morocco","SpeciesNumber","Calories"
"4632",35,2011,"Mozambique","SpeciesNumber","Calories"
"4642",31,2011,"Myanmar","SpeciesNumber","Calories"
"4652",36,2011,"Namibia","SpeciesNumber","Calories"
"4662",31,2011,"Nepal","SpeciesNumber","Calories"
"4672",41,2011,"Netherlands","SpeciesNumber","Calories"
"4682",42,2011,"New Caledonia","SpeciesNumber","Calories"
"4692",41,2011,"New Zealand","SpeciesNumber","Calories"
"4702",33,2011,"Nicaragua","SpeciesNumber","Calories"
"4713",31,2011,"Niger","SpeciesNumber","Calories"
"4722",33,2011,"Nigeria","SpeciesNumber","Calories"
"4732",40,2011,"Norway","SpeciesNumber","Calories"
"4742",31,2011,"Occupied Palestinian Territory","SpeciesNumber","Calories"
"4752",34,2011,"Pakistan","SpeciesNumber","Calories"
"4762",38,2011,"Panama","SpeciesNumber","Calories"
"4772",39,2011,"Paraguay","SpeciesNumber","Calories"
"4782",39,2011,"Peru","SpeciesNumber","Calories"
"4792",35,2011,"Philippines","SpeciesNumber","Calories"
"4802",42,2011,"Poland","SpeciesNumber","Calories"
"4813",37,2011,"Portugal","SpeciesNumber","Calories"
"4822",40,2011,"Republic of Korea","SpeciesNumber","Calories"
"4832",29,2011,"Republic of Moldova","SpeciesNumber","Calories"
"4842",36,2011,"Romania","SpeciesNumber","Calories"
"4852",38,2011,"Russian Federation","SpeciesNumber","Calories"
"4862",30,2011,"Rwanda","SpeciesNumber","Calories"
"4872",36,2011,"Saint Kitts and Nevis","SpeciesNumber","Calories"
"4882",38,2011,"Saint Lucia","SpeciesNumber","Calories"
"4892",36,2011,"Saint Vincent and the Grenadines","SpeciesNumber","Calories"
"4902",26,2011,"Samoa","SpeciesNumber","Calories"
"4913",30,2011,"Sao Tome and Principe","SpeciesNumber","Calories"
"4922",42,2011,"Saudi Arabia","SpeciesNumber","Calories"
"4932",34,2011,"Senegal","SpeciesNumber","Calories"
"4942",33,2011,"Serbia","SpeciesNumber","Calories"
"4952",34,2011,"Sierra Leone","SpeciesNumber","Calories"
"4962",40,2011,"Slovakia","SpeciesNumber","Calories"
"4972",39,2011,"Slovenia","SpeciesNumber","Calories"
"4982",24,2011,"Solomon Islands","SpeciesNumber","Calories"
"4992",24,2011,"Somalia","SpeciesNumber","Calories"
"5002",39,2011,"South Africa","SpeciesNumber","Calories"
"5013",41,2011,"Spain","SpeciesNumber","Calories"
"5022",36,2011,"Sri Lanka","SpeciesNumber","Calories"
"5032",36,2011,"Sudan (former)","SpeciesNumber","Calories"
"5042",37,2011,"Suriname","SpeciesNumber","Calories"
"5052",39,2011,"Swaziland","SpeciesNumber","Calories"
"5062",42,2011,"Sweden","SpeciesNumber","Calories"
"5072",42,2011,"Switzerland","SpeciesNumber","Calories"
"5082",38,2011,"Syrian Arab Republic","SpeciesNumber","Calories"
"5092",26,2011,"Tajikistan","SpeciesNumber","Calories"
"5102",38,2011,"Thailand","SpeciesNumber","Calories"
"5113",36,2011,"The former Yugoslav Republic of Macedonia","SpeciesNumber","Calories"
"5122",26,2011,"Timor-Leste","SpeciesNumber","Calories"
"5132",37,2011,"Togo","SpeciesNumber","Calories"
"5142",42,2011,"Trinidad and Tobago","SpeciesNumber","Calories"
"5152",41,2011,"Tunisia","SpeciesNumber","Calories"
"5162",37,2011,"Turkey","SpeciesNumber","Calories"
"5172",19,2011,"Turkmenistan","SpeciesNumber","Calories"
"5182",29,2011,"Uganda","SpeciesNumber","Calories"
"5192",36,2011,"Ukraine","SpeciesNumber","Calories"
"5202",38,2011,"United Arab Emirates","SpeciesNumber","Calories"
"5213",43,2011,"United Kingdom","SpeciesNumber","Calories"
"5222",39,2011,"United Republic of Tanzania","SpeciesNumber","Calories"
"5232",44,2011,"United States of America","SpeciesNumber","Calories"
"5242",39,2011,"Uruguay","SpeciesNumber","Calories"
"5252",24,2011,"Uzbekistan","SpeciesNumber","Calories"
"5262",27,2011,"Vanuatu","SpeciesNumber","Calories"
"5272",39,2011,"Venezuela (Bolivarian Republic of)","SpeciesNumber","Calories"
"5282",33,2011,"Viet Nam","SpeciesNumber","Calories"
"5292",35,2011,"Yemen","SpeciesNumber","Calories"
"5302",30,2011,"Zambia","SpeciesNumber","Calories"
"5312",36,2011,"Zimbabwe","SpeciesNumber","Calories"
"1104",2.04043545806521,2009,"Afghanistan","Shannon","Fat"
"2104",1.86595124314023,2009,"Albania","Shannon","Fat"
"3104",2.27651264804825,2009,"Algeria","Shannon","Fat"
"4104",2.04196594878774,2009,"Angola","Shannon","Fat"
"536",1.83436404252446,2009,"Antigua and Barbuda","Shannon","Fat"
"614",1.23458796045094,2009,"Argentina","Shannon","Fat"
"714",1.9908836320574,2009,"Armenia","Shannon","Fat"
"814",2.20231271957004,2009,"Australia","Shannon","Fat"
"914",2.15311423551588,2009,"Austria","Shannon","Fat"
"1014",2.01684482567436,2009,"Azerbaijan","Shannon","Fat"
"1114",2.03442243025061,2009,"Bahamas","Shannon","Fat"
"1214",1.83659872986413,2009,"Bangladesh","Shannon","Fat"
"1314",1.9914513090888,2009,"Barbados","Shannon","Fat"
"1414",1.93979235692673,2009,"Belarus","Shannon","Fat"
"1514",2.11514403689338,2009,"Belgium","Shannon","Fat"
"1614",2.2513956028088,2009,"Belize","Shannon","Fat"
"1714",2.25757211466783,2009,"Benin","Shannon","Fat"
"1814",1.7554636902588,2009,"Bermuda","Shannon","Fat"
"1914",2.49061879495,2009,"Bolivia (Plurinational State of)","Shannon","Fat"
"2014",2.25847602492581,2009,"Bosnia and Herzegovina","Shannon","Fat"
"2114",1.90113910226195,2009,"Botswana","Shannon","Fat"
"2214",1.48756276287335,2009,"Brazil","Shannon","Fat"
"2314",2.13683310706393,2009,"Brunei Darussalam","Shannon","Fat"
"2414",1.42533177418947,2009,"Bulgaria","Shannon","Fat"
"2514",2.00121663184647,2009,"Burkina Faso","Shannon","Fat"
"2614",2.10971025561235,2009,"Cabo Verde","Shannon","Fat"
"2714",2.20060692982738,2009,"Cambodia","Shannon","Fat"
"2814",2.00745059909241,2009,"Cameroon","Shannon","Fat"
"2914",1.86834021887995,2009,"Canada","Shannon","Fat"
"3014",1.66338033703836,2009,"Central African Republic","Shannon","Fat"
